Date,RV_1min,RV_5min,RV_10min,OT
2017/6/30,1.27E-05,2.82E-06,1.45E-06,4.37E-07
2017/7/3,8.45E-06,2.20E-06,9.91E-07,3.37E-07
2017/7/5,1.25E-05,2.26E-06,9.13E-07,5.37E-07
2017/7/6,1.76E-05,5.59E-06,3.05E-06,1.68E-06
2017/7/7,8.38E-06,1.77E-06,9.07E-07,1.94E-07
2017/7/10,5.96E-06,1.15E-06,4.25E-07,1.73E-07
2017/7/11,1.35E-05,3.51E-06,1.27E-06,4.89E-07
2017/7/12,9.25E-06,1.77E-06,1.00E-06,1.38E-07
2017/7/13,6.60E-06,1.06E-06,4.13E-07,1.35E-07
2017/7/14,5.10E-06,1.48E-06,7.14E-07,2.05E-07
2017/7/17,5.32E-06,1.16E-06,4.17E-07,1.48E-07
2017/7/18,6.52E-06,1.75E-06,7.52E-07,2.02E-07
2017/7/19,3.75E-06,6.75E-07,3.90E-07,2.29E-07
2017/7/20,8.60E-06,1.33E-06,7.13E-07,2.78E-07
2017/7/21,6.45E-06,1.37E-06,5.84E-07,9.85E-08
2017/7/24,3.20E-06,8.84E-07,5.67E-07,1.85E-07
2017/7/25,4.27E-06,7.71E-07,4.68E-07,1.08E-07
2017/7/26,5.25E-06,1.81E-06,8.66E-07,5.26E-07
2017/7/27,2.17E-05,3.40E-06,2.04E-06,9.76E-07
2017/7/28,9.06E-06,2.91E-06,7.29E-07,2.52E-07
2017/7/31,6.20E-06,1.85E-06,8.55E-07,3.63E-07
2017/8/1,5.75E-06,1.57E-06,6.60E-07,2.20E-07
2017/8/2,9.38E-06,2.10E-06,1.28E-06,5.17E-07
2017/8/3,6.58E-06,1.23E-06,5.38E-07,3.46E-07
2017/8/4,7.11E-06,1.23E-06,7.26E-07,1.22E-07
2017/8/7,2.23E-06,3.43E-07,2.05E-07,8.85E-08
2017/8/8,1.05E-05,1.71E-06,6.30E-07,1.75E-07
2017/8/9,1.45E-05,2.77E-06,1.18E-06,3.11E-07
2017/8/10,2.78E-05,7.61E-06,4.85E-06,1.51E-06
2017/8/11,1.61E-05,4.62E-06,2.15E-06,3.05E-07
2017/8/14,6.98E-06,1.28E-06,7.09E-07,2.94E-07
2017/8/15,7.76E-06,1.82E-06,1.23E-06,4.55E-07
2017/8/16,1.13E-05,1.68E-06,9.89E-07,5.01E-07
2017/8/17,3.21E-05,9.02E-06,6.11E-06,3.71E-06
2017/8/18,2.84E-05,5.80E-06,1.68E-06,5.33E-07
2017/8/21,1.56E-05,2.45E-06,1.27E-06,2.89E-07
2017/8/22,7.53E-06,1.70E-06,4.95E-07,1.26E-07
2017/8/23,1.00E-05,2.12E-06,1.30E-06,4.32E-07
2017/8/24,1.71E-05,3.79E-06,1.31E-06,2.51E-07
2017/8/25,1.19E-05,2.92E-06,1.74E-06,1.19E-06
2017/8/28,6.94E-06,1.68E-06,9.57E-07,2.10E-07
2017/8/29,1.41E-05,2.91E-06,1.55E-06,4.86E-07
2017/8/30,7.81E-06,1.92E-06,1.51E-06,2.89E-07
2017/8/31,8.69E-06,1.52E-06,5.82E-07,2.25E-07
2017/9/1,4.63E-06,9.27E-07,4.52E-07,2.37E-07
2017/9/5,2.55E-05,6.56E-06,4.05E-06,2.04E-06
2017/9/6,1.10E-05,2.72E-06,1.25E-06,5.90E-07
2017/9/7,1.14E-05,2.91E-06,1.73E-06,1.00E-06
2017/9/8,7.08E-06,1.65E-06,1.04E-06,5.58E-07
2017/9/11,4.29E-06,8.49E-07,4.28E-07,2.08E-07
2017/9/12,5.55E-06,1.24E-06,3.92E-07,1.15E-07
2017/9/13,3.88E-06,8.29E-07,4.74E-07,7.86E-08
2017/9/14,4.11E-06,9.74E-07,4.91E-07,1.07E-07
2017/9/15,3.39E-06,7.42E-07,2.80E-07,6.19E-08
2017/9/18,4.43E-06,8.55E-07,4.11E-07,1.28E-07
2017/9/19,4.27E-06,1.24E-06,8.53E-07,3.80E-07
2017/9/20,1.20E-05,2.56E-06,1.20E-06,2.54E-07
2017/9/21,6.18E-06,1.17E-06,4.16E-07,8.93E-08
2017/9/22,4.35E-06,7.37E-07,4.19E-07,8.60E-08
2017/9/25,1.35E-05,3.06E-06,1.20E-06,2.95E-07
2017/9/26,7.40E-06,1.47E-06,8.12E-07,2.99E-07
2017/9/27,8.36E-06,1.34E-06,4.74E-07,1.67E-07
2017/9/28,6.85E-06,1.96E-06,1.18E-06,3.62E-07
2017/9/29,4.78E-06,9.53E-07,5.17E-07,1.07E-07
2017/10/2,5.47E-06,1.24E-06,5.29E-07,2.20E-07
2017/10/3,2.94E-06,4.84E-07,1.83E-07,3.21E-08
2017/10/4,4.35E-06,7.10E-07,3.85E-07,1.66E-07
2017/10/5,3.66E-06,7.77E-07,5.41E-07,1.80E-07
2017/10/6,5.37E-06,1.07E-06,3.16E-07,1.23E-07
2017/10/9,3.53E-06,8.59E-07,5.93E-07,1.10E-07
2017/10/10,7.02E-06,1.48E-06,9.34E-07,4.17E-07
2017/10/11,3.07E-06,5.93E-07,3.44E-07,8.27E-08
2017/10/12,4.75E-06,8.36E-07,4.38E-07,1.67E-07
2017/10/13,3.44E-06,8.23E-07,4.53E-07,1.36E-07
2017/10/16,3.36E-06,1.05E-06,5.76E-07,1.77E-07
2017/10/17,2.77E-06,6.37E-07,3.57E-07,1.94E-07
2017/10/18,3.04E-06,8.20E-07,4.03E-07,8.04E-08
2017/10/19,8.68E-06,1.61E-06,8.87E-07,1.02E-07
2017/10/20,3.95E-06,6.56E-07,4.23E-07,1.38E-07
2017/10/23,6.01E-06,1.76E-06,9.48E-07,2.57E-07
2017/10/24,5.58E-06,1.03E-06,5.92E-07,2.41E-07
2017/10/25,1.79E-05,3.50E-06,1.99E-06,5.49E-07
2017/10/26,9.41E-06,2.18E-06,1.30E-06,7.69E-07
2017/10/27,9.21E-06,1.45E-06,8.20E-07,2.22E-07
2017/10/30,7.74E-06,1.60E-06,7.41E-07,2.08E-07
2017/10/31,4.15E-06,9.15E-07,5.64E-07,2.18E-07
2017/11/1,1.02E-05,2.38E-06,1.14E-06,2.93E-07
2017/11/2,1.37E-05,2.44E-06,7.69E-07,1.95E-07
2017/11/3,5.42E-06,1.63E-06,8.09E-07,4.61E-07
2017/11/6,3.63E-06,9.25E-07,4.56E-07,2.10E-07
2017/11/7,8.85E-06,1.40E-06,6.69E-07,1.79E-07
2017/11/8,4.71E-06,9.41E-07,5.33E-07,2.98E-07
2017/11/9,2.82E-05,8.54E-06,4.69E-06,2.87E-06
2017/11/10,8.79E-06,1.55E-06,9.96E-07,1.67E-07
2017/11/13,4.81E-06,1.20E-06,7.08E-07,1.37E-07
2017/11/14,1.52E-05,3.46E-06,1.75E-06,8.21E-07
2017/11/15,1.59E-05,2.37E-06,1.40E-06,2.76E-07
2017/11/16,6.21E-06,1.14E-06,5.93E-07,1.41E-07
2017/11/17,7.30E-06,1.92E-06,8.88E-07,2.16E-07
2017/11/20,4.17E-06,7.99E-07,4.31E-07,5.28E-08
2017/11/21,4.19E-06,1.11E-06,3.96E-07,1.37E-07
2017/11/22,4.00E-06,8.67E-07,5.07E-07,4.90E-08
2017/11/24,1.36E-06,2.29E-07,1.34E-07,9.55E-08
2017/11/27,4.14E-06,9.71E-07,6.79E-07,2.03E-07
2017/11/28,8.47E-06,1.84E-06,5.83E-07,2.69E-07
2017/11/29,1.79E-05,5.11E-06,2.08E-06,4.56E-07
2017/11/30,1.92E-05,4.59E-06,1.59E-06,4.64E-07
2017/12/1,0.000146752,1.88E-05,8.10E-06,1.03E-06
2017/12/4,2.29E-05,4.32E-06,2.16E-06,8.36E-07
2017/12/5,1.81E-05,4.12E-06,2.38E-06,8.15E-07
2017/12/6,1.56E-05,4.60E-06,2.13E-06,9.54E-07
2017/12/7,1.08E-05,2.16E-06,1.05E-06,2.79E-07
2017/12/8,6.68E-06,1.48E-06,8.25E-07,2.18E-07
2017/12/11,5.03E-06,8.66E-07,3.86E-07,1.40E-07
2017/12/12,7.05E-06,1.76E-06,6.09E-07,2.27E-07
2017/12/13,1.07E-05,3.53E-06,2.70E-06,1.50E-06
2017/12/14,1.18E-05,2.49E-06,1.36E-06,3.73E-07
2017/12/15,9.58E-06,2.76E-06,8.57E-07,2.46E-07
2017/12/18,6.16E-06,1.34E-06,6.03E-07,3.67E-07
2017/12/19,8.58E-06,1.68E-06,9.75E-07,5.14E-07
2017/12/20,1.08E-05,1.91E-06,9.11E-07,1.00E-07
2017/12/21,5.24E-06,7.86E-07,4.06E-07,2.12E-07
2017/12/22,4.80E-06,7.41E-07,3.85E-07,7.54E-08
2017/12/26,3.10E-06,5.65E-07,2.72E-07,4.91E-08
2017/12/27,3.08E-06,7.73E-07,4.05E-07,7.58E-08
2017/12/28,2.09E-06,4.91E-07,2.66E-07,8.19E-08
2017/12/29,6.56E-06,1.74E-06,1.20E-06,9.86E-08
2018/1/2,6.75E-06,1.22E-06,6.55E-07,2.69E-07
2018/1/3,5.71E-06,1.38E-06,5.12E-07,2.92E-07
2018/1/4,6.63E-06,1.20E-06,4.37E-07,1.98E-07
2018/1/5,5.86E-06,1.56E-06,6.44E-07,1.93E-07
2018/1/8,4.70E-06,1.26E-06,9.01E-07,1.17E-07
2018/1/9,9.33E-06,2.04E-06,1.55E-06,4.44E-07
2018/1/10,1.25E-05,2.26E-06,1.14E-06,3.41E-07
2018/1/11,6.15E-06,1.47E-06,7.77E-07,1.57E-07
2018/1/12,8.27E-06,1.84E-06,9.41E-07,1.44E-07
2018/1/16,3.18E-05,6.91E-06,4.71E-06,1.43E-06
2018/1/17,1.50E-05,2.31E-06,1.34E-06,4.47E-07
2018/1/18,1.65E-05,2.91E-06,8.88E-07,4.66E-07
2018/1/19,1.09E-05,2.42E-06,1.30E-06,3.22E-07
2018/1/22,9.83E-06,1.59E-06,5.80E-07,9.97E-08
2018/1/23,1.54E-05,3.61E-06,1.83E-06,2.36E-07
2018/1/24,3.45E-05,7.45E-06,3.21E-06,1.01E-06
2018/1/25,3.07E-05,6.21E-06,2.65E-06,8.54E-07
2018/1/26,1.09E-05,2.95E-06,1.56E-06,3.50E-07
2018/1/29,2.52E-05,6.25E-06,3.03E-06,4.08E-07
2018/1/30,3.85E-05,9.88E-06,5.08E-06,2.11E-06
2018/1/31,2.99E-05,8.50E-06,4.58E-06,1.54E-06
2018/2/1,3.28E-05,9.62E-06,4.33E-06,1.49E-06
2018/2/2,5.75E-05,1.75E-05,1.16E-05,4.31E-06
2018/2/5,0.000418016,6.02E-05,4.07E-05,1.43E-05
2018/2/6,0.000655198,0.000144379,6.45E-05,2.46E-05
2018/2/7,0.000181002,5.18E-05,2.49E-05,6.42E-06
2018/2/8,0.0003577,9.51E-05,3.49E-05,1.11E-05
2018/2/9,0.000549017,0.000106681,5.94E-05,1.61E-05
2018/2/12,0.000162442,3.52E-05,1.45E-05,4.97E-06
2018/2/13,8.23E-05,2.06E-05,1.23E-05,4.33E-06
2018/2/14,9.07E-05,2.42E-05,1.25E-05,4.66E-06
2018/2/15,6.36E-05,1.69E-05,7.71E-06,2.79E-06
2018/2/16,7.09E-05,1.75E-05,9.21E-06,4.41E-06
2018/2/20,5.91E-05,1.41E-05,5.51E-06,2.29E-06
2018/2/21,8.38E-05,2.72E-05,1.98E-05,1.23E-05
2018/2/22,9.04E-05,2.50E-05,1.75E-05,2.81E-06
2018/2/23,3.74E-05,7.03E-06,3.59E-06,1.10E-06
2018/2/26,2.55E-05,5.43E-06,1.97E-06,7.22E-07
2018/2/27,6.76E-05,1.49E-05,6.83E-06,1.50E-06
2018/2/28,7.26E-05,2.27E-05,5.39E-06,1.51E-06
2018/3/1,0.000236641,5.78E-05,3.03E-05,1.37E-05
2018/3/2,0.000138154,2.71E-05,1.15E-05,2.34E-06
2018/3/5,6.82E-05,1.10E-05,5.44E-06,2.23E-06
2018/3/6,6.05E-05,1.18E-05,5.73E-06,1.94E-06
2018/3/7,5.88E-05,1.50E-05,8.28E-06,1.76E-06
2018/3/8,4.11E-05,1.04E-05,5.41E-06,1.96E-06
2018/3/9,2.09E-05,5.20E-06,3.77E-06,1.47E-06
2018/3/12,2.66E-05,6.78E-06,3.78E-06,1.44E-06
2018/3/13,5.22E-05,1.44E-05,7.98E-06,3.37E-06
2018/3/14,6.40E-05,1.43E-05,7.30E-06,2.06E-06
2018/3/15,3.04E-05,7.36E-06,2.78E-06,1.10E-06
2018/3/16,1.94E-05,3.05E-06,1.51E-06,7.38E-07
2018/3/19,5.63E-05,1.21E-05,4.11E-06,1.72E-06
2018/3/20,3.30E-05,7.40E-06,3.70E-06,1.38E-06
2018/3/21,6.98E-05,2.29E-05,1.20E-05,7.96E-06
2018/3/22,0.000120956,2.32E-05,1.02E-05,4.15E-06
2018/3/23,0.000146125,3.65E-05,1.82E-05,5.95E-06
2018/3/26,9.03E-05,1.82E-05,8.46E-06,2.53E-06
2018/3/27,0.000167549,3.16E-05,1.38E-05,4.96E-06
2018/3/28,0.000251432,6.30E-05,3.83E-05,1.23E-05
2018/3/29,8.46E-05,1.73E-05,7.62E-06,4.23E-06
2018/4/2,0.000183519,4.59E-05,2.43E-05,9.14E-06
2018/4/3,0.000147746,3.87E-05,1.78E-05,5.09E-06
2018/4/4,0.000132091,3.33E-05,1.94E-05,3.36E-06
2018/4/5,6.78E-05,1.61E-05,7.06E-06,2.00E-06
2018/4/6,0.000156783,4.18E-05,2.76E-05,8.64E-06
2018/4/9,6.54E-05,1.53E-05,9.73E-06,3.23E-06
2018/4/10,0.000110485,3.26E-05,1.04E-05,3.86E-06
2018/4/11,6.50E-05,1.22E-05,5.78E-06,2.00E-06
2018/4/12,4.93E-05,8.79E-06,3.25E-06,1.16E-06
2018/4/13,6.64E-05,1.75E-05,9.96E-06,3.09E-06
2018/4/16,3.78E-05,1.16E-05,6.08E-06,3.10E-06
2018/4/17,2.04E-05,6.85E-06,3.03E-06,1.19E-06
2018/4/18,2.19E-05,4.87E-06,2.20E-06,8.80E-07
2018/4/19,4.20E-05,8.74E-06,3.17E-06,1.02E-06
2018/4/20,4.06E-05,1.03E-05,6.82E-06,3.52E-06
2018/4/23,3.53E-05,1.01E-05,3.48E-06,5.52E-07
2018/4/24,0.000104819,2.37E-05,1.48E-05,3.20E-06
2018/4/25,9.21E-05,1.56E-05,5.01E-06,1.68E-06
2018/4/26,3.40E-05,7.53E-06,3.23E-06,8.55E-07
2018/4/27,4.03E-05,9.21E-06,5.05E-06,2.25E-06
2018/4/30,3.77E-05,8.80E-06,4.59E-06,9.02E-07
2018/5/1,4.37E-05,8.59E-06,4.09E-06,1.96E-06
2018/5/2,4.33E-05,1.10E-05,5.98E-06,2.92E-06
2018/5/3,0.000101771,2.57E-05,1.07E-05,6.36E-06
2018/5/4,3.70E-05,8.18E-06,3.95E-06,1.52E-06
2018/5/7,3.05E-05,3.49E-06,1.30E-06,3.99E-07
2018/5/8,5.63E-05,1.33E-05,7.19E-06,1.30E-06
2018/5/9,2.82E-05,5.48E-06,3.72E-06,1.48E-06
2018/5/10,2.07E-05,5.06E-06,3.00E-06,1.49E-06
2018/5/11,2.02E-05,3.09E-06,1.67E-06,2.71E-07
2018/5/14,1.72E-05,3.66E-06,1.63E-06,3.54E-07
2018/5/15,4.38E-05,1.51E-05,8.05E-06,2.79E-06
2018/5/16,1.92E-05,5.21E-06,3.13E-06,1.57E-06
2018/5/17,2.01E-05,4.71E-06,3.29E-06,9.59E-07
2018/5/18,2.06E-05,4.88E-06,3.23E-06,4.67E-07
2018/5/21,1.68E-05,4.93E-06,3.17E-06,2.51E-06
2018/5/22,1.79E-05,3.68E-06,2.16E-06,7.15E-07
2018/5/23,2.45E-05,7.63E-06,3.81E-06,1.86E-06
2018/5/24,3.72E-05,1.33E-05,7.85E-06,1.71E-06
2018/5/25,1.62E-05,4.08E-06,2.69E-06,6.13E-07
2018/5/29,5.53E-05,1.46E-05,1.01E-05,5.49E-06
2018/5/30,1.96E-05,3.70E-06,2.28E-06,1.19E-06
2018/5/31,3.57E-05,8.74E-06,4.04E-06,1.47E-06
2018/6/1,1.85E-05,4.51E-06,1.84E-06,5.05E-07
2018/6/4,9.57E-06,2.63E-06,1.06E-06,3.91E-07
2018/6/5,1.35E-05,2.70E-06,1.05E-06,4.14E-07
2018/6/6,1.26E-05,3.76E-06,1.68E-06,5.79E-07
2018/6/7,2.76E-05,5.49E-06,2.87E-06,5.01E-07
2018/6/8,1.58E-05,3.06E-06,2.11E-06,4.82E-07
2018/6/11,8.77E-06,1.85E-06,1.29E-06,1.55E-07
2018/6/12,8.63E-06,1.83E-06,1.05E-06,1.61E-07
2018/6/13,1.55E-05,4.42E-06,2.30E-06,1.23E-06
2018/6/14,1.12E-05,3.24E-06,2.04E-06,1.10E-06
2018/6/15,1.64E-05,3.91E-06,2.49E-06,8.26E-07
2018/6/18,1.41E-05,4.52E-06,2.56E-06,5.91E-07
2018/6/19,2.93E-05,7.44E-06,4.26E-06,1.63E-06
2018/6/20,1.19E-05,2.22E-06,1.48E-06,2.96E-07
2018/6/21,3.13E-05,7.85E-06,4.24E-06,1.76E-06
2018/6/22,1.77E-05,5.45E-06,1.07E-06,3.49E-07
2018/6/25,6.63E-05,1.08E-05,4.42E-06,1.23E-06
2018/6/26,3.25E-05,6.85E-06,4.39E-06,1.41E-06
2018/6/27,5.60E-05,1.27E-05,5.35E-06,1.58E-06
2018/6/28,6.30E-05,1.47E-05,8.30E-06,9.99E-07
2018/6/29,2.10E-05,4.37E-06,2.34E-06,8.81E-07
2018/7/2,3.09E-05,8.25E-06,3.70E-06,1.87E-06
2018/7/3,2.02E-05,3.32E-06,1.35E-06,5.66E-08
2018/7/5,2.91E-05,6.45E-06,3.68E-06,1.34E-06
2018/7/6,1.81E-05,3.49E-06,1.89E-06,6.29E-07
2018/7/9,9.44E-06,2.32E-06,1.21E-06,3.62E-07
2018/7/10,1.26E-05,2.28E-06,1.02E-06,2.64E-07
2018/7/11,2.41E-05,7.42E-06,4.45E-06,1.94E-06
2018/7/12,1.55E-05,3.82E-06,1.90E-06,4.91E-07
2018/7/13,9.74E-06,1.54E-06,7.37E-07,2.00E-07
2018/7/16,1.01E-05,3.40E-06,1.33E-06,5.12E-07
2018/7/17,1.05E-05,3.30E-06,2.07E-06,8.34E-07
2018/7/18,8.67E-06,2.02E-06,6.48E-07,7.85E-08
2018/7/19,2.13E-05,4.00E-06,2.55E-06,7.17E-07
2018/7/20,9.03E-06,1.82E-06,1.05E-06,3.97E-07
2018/7/23,8.75E-06,2.13E-06,1.05E-06,5.33E-07
2018/7/24,1.98E-05,4.75E-06,2.18E-06,3.42E-07
2018/7/25,1.83E-05,3.31E-06,1.60E-06,1.32E-07
2018/7/26,1.31E-05,3.21E-06,2.07E-06,3.63E-07
2018/7/27,2.80E-05,7.28E-06,4.50E-06,3.22E-06
2018/7/30,2.54E-05,6.55E-06,2.88E-06,1.09E-06
2018/7/31,1.51E-05,2.80E-06,1.43E-06,5.48E-07
2018/8/1,1.71E-05,4.20E-06,1.88E-06,9.89E-07
2018/8/2,1.76E-05,4.19E-06,1.94E-06,9.03E-07
2018/8/3,9.40E-06,1.93E-06,1.18E-06,4.71E-07
2018/8/6,6.23E-06,1.29E-06,6.06E-07,3.42E-07
2018/8/7,7.72E-06,1.98E-06,1.05E-06,5.41E-07
2018/8/8,6.03E-06,1.04E-06,5.37E-07,1.31E-07
2018/8/9,6.23E-06,1.63E-06,8.11E-07,2.56E-07
2018/8/10,2.19E-05,4.76E-06,2.14E-06,7.42E-07
2018/8/13,2.04E-05,4.46E-06,2.82E-06,1.02E-06
2018/8/14,1.53E-05,2.78E-06,1.50E-06,5.26E-07
2018/8/15,4.12E-05,1.04E-05,4.36E-06,1.29E-06
2018/8/16,1.27E-05,3.67E-06,2.46E-06,1.04E-06
2018/8/17,1.49E-05,2.67E-06,1.18E-06,4.37E-07
2018/8/20,7.42E-06,1.82E-06,1.35E-06,1.61E-07
2018/8/21,8.53E-06,2.38E-06,1.18E-06,7.58E-07
2018/8/22,9.00E-06,2.32E-06,8.21E-07,1.58E-07
2018/8/23,1.21E-05,2.55E-06,1.33E-06,4.68E-07
2018/8/24,7.65E-06,1.48E-06,7.19E-07,1.95E-07
2018/8/27,7.40E-06,1.41E-06,7.06E-07,2.07E-07
2018/8/28,5.83E-06,1.63E-06,8.83E-07,1.76E-07
2018/8/29,6.52E-06,1.50E-06,8.55E-07,1.73E-07
2018/8/30,1.86E-05,3.67E-06,1.71E-06,7.63E-07
2018/8/31,1.51E-05,4.01E-06,2.32E-06,1.01E-06
2018/9/4,2.12E-05,5.21E-06,3.32E-06,1.93E-06
2018/9/5,2.52E-05,6.19E-06,3.95E-06,1.45E-06
2018/9/6,3.14E-05,5.95E-06,2.89E-06,1.26E-06
2018/9/7,3.13E-05,6.71E-06,4.15E-06,9.39E-07
2018/9/10,1.49E-05,3.99E-06,2.49E-06,1.37E-06
2018/9/11,1.31E-05,2.68E-06,1.66E-06,6.79E-07
2018/9/12,2.59E-05,7.54E-06,3.47E-06,1.03E-06
2018/9/13,1.61E-05,2.36E-06,1.13E-06,4.18E-07
2018/9/14,1.54E-05,6.10E-06,4.45E-06,3.52E-06
2018/9/17,1.24E-05,3.29E-06,1.60E-06,8.14E-07
2018/9/18,1.16E-05,3.11E-06,1.34E-06,4.27E-07
2018/9/19,1.14E-05,2.81E-06,7.57E-07,3.00E-07
2018/9/20,8.17E-06,1.71E-06,1.03E-06,3.09E-07
2018/9/21,8.42E-06,2.01E-06,1.03E-06,2.24E-07
2018/9/24,1.21E-05,2.04E-06,8.15E-07,2.90E-07
2018/9/25,7.60E-06,1.42E-06,7.45E-07,1.42E-07
2018/9/26,1.42E-05,3.64E-06,1.69E-06,7.50E-07
2018/9/27,1.26E-05,4.15E-06,2.57E-06,1.65E-06
2018/9/28,1.17E-05,2.73E-06,1.15E-06,5.31E-07
2018/10/1,1.05E-05,3.12E-06,1.05E-06,2.83E-07
2018/10/2,1.25E-05,3.17E-06,1.57E-06,6.65E-07
2018/10/3,1.37E-05,4.41E-06,1.82E-06,1.03E-06
2018/10/4,3.98E-05,9.73E-06,5.33E-06,2.79E-06
2018/10/5,4.47E-05,1.23E-05,6.17E-06,2.52E-06
2018/10/8,4.76E-05,1.25E-05,7.30E-06,4.92E-06
2018/10/9,4.23E-05,1.09E-05,4.84E-06,7.83E-07
2018/10/10,0.000121555,3.68E-05,2.06E-05,4.55E-06
2018/10/11,0.000358138,7.26E-05,3.10E-05,6.78E-06
2018/10/12,0.000184388,4.27E-05,2.30E-05,6.78E-06
2018/10/15,7.54E-05,1.24E-05,6.41E-06,2.13E-06
2018/10/16,3.73E-05,7.27E-06,4.52E-06,9.70E-07
2018/10/17,7.64E-05,1.47E-05,8.63E-06,3.03E-06
2018/10/18,0.000128834,2.53E-05,1.25E-05,5.61E-06
2018/10/19,7.82E-05,1.54E-05,7.37E-06,2.18E-06
2018/10/22,7.96E-05,1.56E-05,7.43E-06,2.18E-06
2018/10/23,0.00014863,3.08E-05,1.75E-05,3.91E-06
2018/10/24,0.000192875,4.34E-05,2.11E-05,1.00E-05
2018/10/25,0.000110042,2.62E-05,1.36E-05,1.35E-06
2018/10/26,0.000328082,0.000105664,5.13E-05,2.08E-05
2018/10/29,0.000222041,6.47E-05,3.07E-05,8.20E-06
2018/10/30,0.000210276,5.67E-05,3.19E-05,4.07E-06
2018/10/31,8.37E-05,1.40E-05,8.16E-06,1.29E-06
2018/11/1,8.03E-05,1.80E-05,1.03E-05,3.41E-06
2018/11/2,0.000148688,3.13E-05,2.46E-05,1.31E-05
2018/11/5,3.63E-05,8.75E-06,5.12E-06,1.85E-06
2018/11/6,3.46E-05,7.76E-06,3.02E-06,1.56E-06
2018/11/7,3.28E-05,6.44E-06,3.24E-06,1.02E-06
2018/11/8,4.01E-05,8.38E-06,4.05E-06,1.62E-06
2018/11/9,6.07E-05,1.48E-05,7.93E-06,3.33E-06
2018/11/12,8.69E-05,2.10E-05,1.14E-05,4.53E-06
2018/11/13,0.000136709,2.62E-05,1.13E-05,3.99E-06
2018/11/14,0.000131082,3.36E-05,1.02E-05,5.09E-06
2018/11/15,0.000189234,3.63E-05,1.92E-05,3.27E-06
2018/11/16,9.00E-05,2.50E-05,6.66E-06,3.78E-06
2018/11/19,0.000115142,2.84E-05,1.45E-05,4.42E-06
2018/11/20,0.000153989,3.81E-05,1.16E-05,4.07E-06
2018/11/21,5.56E-05,1.39E-05,8.79E-06,4.32E-06
2018/11/23,2.77E-05,4.48E-06,2.67E-06,1.07E-06
2018/11/26,3.71E-05,9.93E-06,3.85E-06,2.34E-06
2018/11/27,5.71E-05,1.34E-05,6.66E-06,2.03E-06
2018/11/28,6.80E-05,2.47E-05,1.63E-05,1.23E-05
2018/11/29,5.64E-05,1.93E-05,1.56E-05,1.19E-05
2018/11/30,3.25E-05,8.42E-06,3.66E-06,2.52E-06
2018/12/3,5.42E-05,1.14E-05,6.58E-06,2.03E-06
2018/12/4,0.000141414,3.94E-05,1.62E-05,1.03E-05
2018/12/6,0.000224404,5.83E-05,2.87E-05,1.20E-05
2018/12/7,0.000203809,4.48E-05,2.32E-05,5.47E-06
2018/12/10,0.000244546,4.65E-05,1.71E-05,1.03E-05
2018/12/11,0.000153784,5.00E-05,3.50E-05,9.37E-06
2018/12/12,9.02E-05,1.94E-05,7.73E-06,1.75E-06
2018/12/13,0.000124685,2.40E-05,1.29E-05,7.09E-06
2018/12/14,9.83E-05,2.54E-05,1.38E-05,5.21E-06
2018/12/17,0.000148989,2.94E-05,1.57E-05,5.70E-06
2018/12/18,0.00012191,3.00E-05,1.16E-05,5.79E-06
2018/12/19,0.000422308,0.000139463,9.27E-05,7.45E-05
2018/12/20,0.000430527,0.00011181,4.97E-05,8.31E-06
2018/12/21,0.000336437,9.19E-05,5.15E-05,1.43E-05
2018/12/24,0.000262696,7.83E-05,3.86E-05,1.82E-05
2018/12/26,0.000278539,5.77E-05,2.62E-05,5.27E-06
2018/12/27,0.000388211,8.62E-05,3.53E-05,1.15E-05
2018/12/28,0.000258111,5.56E-05,2.12E-05,7.76E-06
2018/12/31,0.000153214,2.69E-05,1.46E-05,5.79E-06
2019/1/2,0.000169338,4.60E-05,2.03E-05,7.09E-06
2019/1/3,0.00021958,6.01E-05,3.12E-05,1.87E-05
2019/1/4,0.000133188,3.17E-05,1.59E-05,6.98E-06
2019/1/7,8.87E-05,2.44E-05,1.09E-05,3.56E-06
2019/1/8,7.48E-05,1.25E-05,5.15E-06,1.89E-06
2019/1/9,7.84E-05,2.27E-05,1.35E-05,8.35E-06
2019/1/10,5.49E-05,1.44E-05,7.52E-06,3.68E-06
2019/1/11,3.49E-05,1.00E-05,5.10E-06,6.89E-07
2019/1/14,3.43E-05,6.00E-06,3.24E-06,1.25E-06
2019/1/15,4.65E-05,1.45E-05,8.99E-06,4.44E-06
2019/1/16,2.60E-05,5.70E-06,1.85E-06,9.44E-07
2019/1/17,4.75E-05,1.36E-05,4.03E-06,1.08E-06
2019/1/18,3.69E-05,6.74E-06,3.38E-06,2.05E-06
2019/1/22,7.83E-05,1.57E-05,9.69E-06,3.13E-06
2019/1/23,6.14E-05,1.22E-05,5.16E-06,2.84E-06
2019/1/24,4.74E-05,1.53E-05,5.40E-06,1.61E-06
2019/1/25,2.91E-05,5.51E-06,3.39E-06,1.47E-06
2019/1/28,4.66E-05,1.21E-05,5.77E-06,1.13E-06
2019/1/29,2.94E-05,7.30E-06,5.34E-06,1.90E-06
2019/1/30,5.87E-05,2.03E-05,1.22E-05,9.91E-06
2019/1/31,3.33E-05,6.35E-06,2.69E-06,8.54E-07
2019/2/1,3.82E-05,1.00E-05,5.96E-06,4.18E-06
2019/2/4,1.95E-05,5.13E-06,2.48E-06,2.05E-06
